"","long","lat","fecha_instalacion","elemento","linea_1","linea_2","linea_3","observaciones","calle_nombre","calle_altura","barrio","comuna","codigo_postal","codigo_postal_argentino"
"654",-58.3682442361324,-34.6234193284956,"2015-05-01 00:00:00","POSTE","61","64","","NUEVO","Av. Paseo Colon","1347","San Telmo","COMUNA 01",1063,""
"655",-58.3682330946342,-34.6235327508503,"2015-05-01 00:00:00","POSTE","33","","","NUEVO","Av. Paseo Colon","1355","San Telmo","COMUNA 01",1063,""
"656",-58.3682269737783,-34.6235950621347,"2015-05-01 00:00:00","POSTE","159","","","NUEVO","Av. Paseo Colon","1369","San Telmo","COMUNA 01",1063,""
"657",-58.368202476263,-34.6238461981649,"2015-05-01 00:00:00","POSTE","33","152","","NUEVO","Av. Paseo Colon","1385","San Telmo","COMUNA 01",1063,""
"658",-58.3902591789704,-34.6314629882699,"2015-06-01 00:00:00","POSTE","25","65","","NUEVO","15 DE NOVIEMBRE DE 1889","1783","Constitucion","COMUNA 01",1130,""
"659",-58.3688394860077,-34.6150656584063,"2015-06-01 00:00:00","POSTE","64","74","","NUEVO","Av. Paseo Colon","630","Monserrat","COMUNA 01",1063,""
"660",-58.3688296706322,-34.6151557025022,"2015-06-01 00:00:00","POSTE","159","","","NUEVO","Av. Paseo Colon","640","Monserrat","COMUNA 01",1063,""
"661",-58.3688198552463,-34.6152457465869,"2015-06-01 00:00:00","POSTE","62","152","","NUEVO","Av. Paseo Colon","650","Monserrat","COMUNA 01",1063,""
"662",-58.3688105886644,-34.6153307558517,"2015-06-01 00:00:00","POSTE","93","130","","NUEVO","Av. Paseo Colon","660","Monserrat","COMUNA 01",1063,""
"663",-58.3688013220633,-34.6154157651144,"2015-06-01 00:00:00","POSTE","33","54","","NUEVO","Av. Paseo Colon","670","Monserrat","COMUNA 01",1063,""
"664",-58.3690659529241,-34.6187999725082,"2015-06-01 00:00:00","POSTE","64","152","","NUEVO","Av. Paseo Colon","949","San Telmo","COMUNA 01",1063,""
"665",-58.3691102771682,-34.6190090695823,"2015-06-01 00:00:00","POSTE","86","143","","NUEVO","Av. Paseo Colon","989","San Telmo","COMUNA 01",1063,""
"666",-58.3691102771682,-34.6190090695823,"2015-06-01 00:00:00","POSTE","61","74","","NUEVO","Av. Paseo Colon","995","San Telmo","COMUNA 01",1063,""
"667",-58.36850828295,-34.6211077931583,"2015-06-01 00:00:00","POSTE","86","","","NUEVO","Av. Paseo Colon","1155","San Telmo","COMUNA 01",1063,""
"668",-58.3684836593716,-34.6188363130127,"2015-07-01 00:00:00","POSTE","8","86","","NUEVO","Av. Paseo Colon","922","San Telmo","COMUNA 01",1063,""
"669",-58.3682888678131,-34.6207665581691,"2015-07-01 00:00:00","POSTE","74","130","","NUEVO","Av. Paseo Colon","1120","San Telmo","COMUNA 01",1063,""
"670",-58.3682727479291,-34.6209071952063,"2015-07-01 00:00:00","POSTE","152","143","","NUEVO","Av. Paseo Colon","1130","San Telmo","COMUNA 01",1063,""
"671",-58.3682671346036,-34.620959885043,"2015-07-01 00:00:00","POSTE","33","62","","NUEVO","Av. Paseo Colon","1150","San Telmo","COMUNA 01",1063,""
"672",-58.3682671346036,-34.620959885043,"2015-07-01 00:00:00","POSTE","64","93","","NUEVO","Av. Paseo Colon","1160","San Telmo","COMUNA 01",1063,""
"673",-58.3682671346036,-34.620959885043,"2015-07-01 00:00:00","POSTE","","","","NUEVO","Av. Paseo Colon","1170","San Telmo","COMUNA 01",1063,""
"674",-58.3684866266999,-34.6213110756039,"2015-07-01 00:00:00","POSTE","69","93","","NUEVO","Av. Paseo Colon","1179","San Telmo","COMUNA 01",1063,""
"675",-58.3683380561902,-34.6225930425524,"2015-07-01 00:00:00","POSTE","74","143","","NUEVO","Av. Paseo Colon","1285","San Telmo","COMUNA 01",1063,""
"676",-58.3714938746484,-34.60896837133,"2015-07-01 00:00:00","POSTE","8","86","","NUEVO","HIPOLITO YRIGOYEN, AV.","340","Monserrat","COMUNA 01",1086,""
"677",-58.3714938746484,-34.60896837133,"2015-07-01 00:00:00","POSTE","29","64","","NUEVO","HIPOLITO YRIGOYEN, AV.","350","Monserrat","COMUNA 01",1086,""
"678",-58.36965801,-34.60627806,"2015-08-01 00:00:00","POSTE","152","","","NUEVO","Leandro N. Alem Av. ","103","San Nicolas","COMUNA 01",1003,""
"679",-58.36967988,-34.60614657,"2015-08-01 00:00:00","POSTE","62","93","","NUEVO","Leandro N. Alem Av. ","111","San Nicolas","COMUNA 01",1003,""
"680",-58.36970739,-34.6060512,"2015-08-01 00:00:00","POSTE","33","130","","NUEVO","Leandro N. Alem Av. ","121","San Nicolas","COMUNA 01",1003,""
"681",-58.36972624,-34.60576766,"2015-08-01 00:00:00","POSTE","126","143","","NUEVO","Leandro N. Alem Av. ","151","San Nicolas","COMUNA 01",1003,""
"682",-58.3697444,-34.60408104,"2015-08-01 00:00:00","POSTE","28","33","","NUEVO","Leandro N. Alem Av. ","303","San Nicolas","COMUNA 01",1003,""
"683",-58.36979655,-34.60361455,"2015-08-01 00:00:00","POSTE","62","152","","NUEVO","Leandro N. Alem Av. ","311","San Nicolas","COMUNA 01",1003,""
"684",-58.36979655,-34.60361455,"2015-08-01 00:00:00","POSTE","91","93","","NUEVO","Leandro N. Alem Av. ","341","San Nicolas","COMUNA 01",1003,""
"685",-58.36979655,-34.60361455,"2015-08-01 00:00:00","POSTE","7","130","","NUEVO","Leandro N. Alem Av. ","361","San Nicolas","COMUNA 01",1003,""
"686",-58.36947024,-34.60977329,"2015-08-01 00:00:00","POSTE","159","","","NUEVO","Paseo Colon Av.","190","Monserrat","COMUNA 01",1063,""
"687",-58.36906229,-34.61018303,"2015-08-01 00:00:00","POSTE","29","33","","NUEVO","Paseo Colon Av.","230","Monserrat","COMUNA 01",1063,""
"688",-58.36907775,-34.60988697,"2015-08-01 00:00:00","POSTE","93","130","","NUEVO","Paseo Colon Av.","260","Monserrat","COMUNA 01",1063,""
"689",-58.36907775,-34.60988697,"2015-08-01 00:00:00","POSTE","143","","","NUEVO","Paseo Colon Av.","270","Monserrat","COMUNA 01",1063,""
"690",-58.36907775,-34.60988697,"2015-08-01 00:00:00","POSTE","64","","","NUEVO","Paseo Colon Av.","280","Monserrat","COMUNA 01",1063,""
"691",-58.36898067,-34.6116948,"2015-08-01 00:00:00","POSTE","22","29","","NUEVO","Paseo Colon Av.","310","Monserrat","COMUNA 01",1063,""
"692",-58.36932379,-34.61297755,"2015-08-01 00:00:00","POSTE","62","152","","NUEVO","Paseo Colon Av.","406","Monserrat","COMUNA 01",1063,""
"693",-58.36888557,-34.6129381,"2015-08-01 00:00:00","POSTE","146","","","NUEVO","Paseo Colon Av.","410","Monserrat","COMUNA 01",1063,""
"694",-58.36888135,-34.6129797,"2015-08-01 00:00:00","POSTE","64","130","","NUEVO","Paseo Colon Av.","460","Monserrat","COMUNA 01",1063,""
"695",-58.36886686,-34.61312232,"2015-08-01 00:00:00","POSTE","93","159","","NUEVO","Paseo Colon Av.","476","Monserrat","COMUNA 01",1063,""
"696",-58.3695916656425,-34.6132581999317,"2015-08-01 00:00:00","POSTE","74","130","","NUEVO","Paseo Colon Av.","489","Monserrat","COMUNA 01",1063,""
"697",-58.3844231363105,-34.6218849709303,"2015-08-01 00:00:00","POSTE","96","","","NUEVO","Santiago del Estero","1177","Constitucion","COMUNA 01",1075,""
"698",-58.3844270912824,-34.6219790135907,"2015-08-01 00:00:00","POSTE","39","60","","NUEVO","Santiago del Estero","1185","Constitucion","COMUNA 01",1075,""
"699",-58.3684866266999,-34.6213110756039,"2015-09-01 00:00:00","POSTE","93","159","","NUEVO","Av. Paseo Colon","1179","San Telmo","COMUNA 01",1063,""
"700",-58.37034434,-34.60631458,"2015-10-01 00:00:00","POSTE","22","56","","NUEVO","Leandro N. Alem Av. ","110","San Nicolas","COMUNA 01",1003,""
"701",-58.37034652,-34.60630517,"2015-10-01 00:00:00","POSTE","28","50","","NUEVO","Leandro N. Alem Av. ","112","San Nicolas","COMUNA 01",1003,""
"702",-58.3703565,-34.60591928,"2015-10-01 00:00:00","POSTE","126","","","NUEVO","Leandro N. Alem Av. ","150","San Nicolas","COMUNA 01",1003,""
"703",-58.370359,-34.60582263,"2015-10-01 00:00:00","POSTE","105","146","","NUEVO","Leandro N. Alem Av. ","160","San Nicolas","COMUNA 01",1003,""
"704",-58.3703615,-34.60572597,"2015-10-01 00:00:00","POSTE","129","159","","NUEVO","Leandro N. Alem Av. ","170","San Nicolas","COMUNA 01",1003,""
"705",-58.3703635,-34.60564864,"2015-10-01 00:00:00","POSTE","74","","","NUEVO","Leandro N. Alem Av. ","180","San Nicolas","COMUNA 01",1003,""
"706",-58.37052288,-34.60518909,"2015-10-01 00:00:00","POSTE","61","93","","NUEVO","Leandro N. Alem Av. ","210","San Nicolas","COMUNA 01",1003,""
"707",-58.3705305,-34.60508056,"2015-10-01 00:00:00","POSTE","33","143","","NUEVO","Leandro N. Alem Av. ","220","San Nicolas","COMUNA 01",1003,""
"708",-58.37053202,-34.60505885,"2015-10-01 00:00:00","POSTE","33","130","","NUEVO","Leandro N. Alem Av. ","222","San Nicolas","COMUNA 01",1003,""
"709",-58.37053964,-34.60495031,"2015-10-01 00:00:00","POSTE","132","","","NUEVO","Leandro N. Alem Av. ","232","San Nicolas","COMUNA 01",1003,""
"710",-58.37060524,-34.60390695,"2015-10-01 00:00:00","POSTE","159","","","NUEVO","Leandro N. Alem Av. ","310","San Nicolas","COMUNA 01",1003,""
"711",-58.37061061,-34.60378766,"2015-10-01 00:00:00","POSTE","91","126","","NUEVO","Leandro N. Alem Av. ","330","San Nicolas","COMUNA 01",1003,""
"712",-58.37061241,-34.6037479,"2015-10-01 00:00:00","POSTE","22","50","","NUEVO","Leandro N. Alem Av. ","332","San Nicolas","COMUNA 01",1003,""
"713",-58.3698342,-34.61018561,"2015-10-01 00:00:00","POSTE","129","195","","NUEVO","Paseo Colon Av.","215","Monserrat","COMUNA 01",1063,""
"714",-58.3698342,-34.61018561,"2015-10-01 00:00:00","POSTE","130","159","","NUEVO","Paseo Colon Av.","221","Monserrat","COMUNA 01",1063,""
"715",-58.36983161,-34.61067201,"2015-10-01 00:00:00","POSTE","33","","","NUEVO","Paseo Colon Av.","245","Monserrat","COMUNA 01",1063,""
"716",-58.36939958,-34.61062146,"2015-10-01 00:00:00","POSTE","8","86","","NUEVO","Paseo Colon Av.","247","Monserrat","COMUNA 01",1063,""
"717",-58.3698295,-34.61106742,"2015-10-01 00:00:00","POSTE","64","93","","NUEVO","Paseo Colon Av.","287","Monserrat","COMUNA 01",1063,""
"718",-58.36980555,-34.61184667,"2015-10-01 00:00:00","POSTE","93","","","NUEVO","Paseo Colon Av.","357","Monserrat","COMUNA 01",1063,""
"719",-58.36979073,-34.61220344,"2015-10-01 00:00:00","POSTE","33","","","NUEVO","Paseo Colon Av.","387","Monserrat","COMUNA 01",1063,""
"720",-58.36978976,-34.61222672,"2015-10-01 00:00:00","POSTE","","","","NUEVO","Paseo Colon Av.","395","Monserrat","COMUNA 01",1063,""
"721",-58.36978928,-34.61223837,"2015-10-01 00:00:00","POSTE","86","152","","NUEVO","Paseo Colon Av.","399","Monserrat","COMUNA 01",1063,""
"722",-58.36977819,-34.61255962,"2015-10-01 00:00:00","POSTE","61","143","","NUEVO","Paseo Colon Av.","421","Monserrat","COMUNA 01",1063,""
"723",-58.36954127,-34.61453267,"2015-10-01 00:00:00","POSTE","64","152","","NUEVO","Paseo Colon Av.","579","Monserrat","COMUNA 01",1063,""
"724",-58.36954127,-34.61453267,"2015-10-01 00:00:00","POSTE","33","93","","NUEVO","Paseo Colon Av.","589","Monserrat","COMUNA 01",1063,""
"725",-58.3714938746484,-34.60896837133,"2015-10-01 00:00:00","POSTE","11","56","","NUEVO","YRIGOYEN, HIPOLITO AV.","370","Monserrat","COMUNA 01",1086,""
"726",-58.37166677,-34.60898084,"2015-10-01 00:00:00","POSTE","105","126","","NUEVO","YRIGOYEN, HIPOLITO AV.","380","Monserrat","COMUNA 01",1086,""
"727",-58.3692072,-34.60299062,"2015-12-01 00:00:00","POSTE","TAXI "," 08 VEHICULOS","","NUEVO","CORRIENTES, AV.","102","San Nicolas","COMUNA 01",1043,""
"728",-58.3900715821588,-34.6314520254968,"2016-01-01 00:00:00","POSTE","134(v)","","","NUEVO","15 de Noviembre de 1889","1769","Constitucion","COMUNA 01",1130,""
"729",-58.3904561214525,-34.6314744971894,"2016-01-01 00:00:00","POSTE","9(i)","28(i)","","NUEVO","15 de Noviembre de 1889","1795","Constitucion","COMUNA 01",1130,""
"730",-58.3788541687243,-34.6301437333938,"2016-01-01 00:00:00","POSTE","154","","","NUEVO","Gral. Hornos","51","Constitucion","COMUNA 01",1154,""
"731",-58.3788541687243,-34.6301437333938,"2016-01-01 00:00:00","POSTE","45","46","","NUEVO","Gral. Hornos","51","Constitucion","COMUNA 01",1154,""
"732",-58.3900816915693,-34.6090737449237,"2016-01-01 00:00:00","POSTE","8","86","","NUEVO","Rivadavia Av.","1663","San Nicolas","COMUNA 01",1033,""
"733",NA,NA,"2016-01-01 00:00:00","POSTE","6","37","","NUEVO","Rodriguez Peña","10","San Nicolas","COMUNA 01",1020,""
"734",NA,NA,"2016-01-01 00:00:00","POSTE","50","150","","NUEVO","Rodriguez Peña","24","San Nicolas","COMUNA 01",1020,""
"735",NA,NA,"2016-02-01 00:00:00","POSTE","105","","","NUEVO","Rivadavia Av.","1655","San Nicolas","COMUNA 01",1033,""
"736",NA,NA,"2016-02-01 00:00:00","POSTE","5","7","","NUEVO","Rivadavia Av.","1771","San Nicolas","COMUNA 01",1033,""
"737",-58.366485693609,-34.6193059854249,"2016-03-01 00:00:00","POSTE","103","","","NUEVO","CALVO, CARLOS ","16","San Telmo","COMUNA 01",1102,""
"738",-58.3674251304516,-34.6193843988294,"2016-03-01 00:00:00","POSTE","111","","","NUEVO","CALVO, CARLOS ","102","San Telmo","COMUNA 01",1102,""
"739",-58.3679822961594,-34.6194276021723,"2016-03-01 00:00:00","POSTE","143","","","NUEVO","CALVO, CARLOS ","148","San Telmo","COMUNA 01",1102,""
"740",NA,NA,"2016-03-01 00:00:00","POSTE","TAXI 8 VEHICULOS","","","NUEVO","Corrientes, Av.","102","San Nicolas","COMUNA 01",1043,""
"741",-58.36894666,-34.61237746,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","182","Monserrat","Comuna 1",1092,""
"742",-58.37086491,-34.61248319,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","308","Monserrat","Comuna 1",1092,""
"743",-58.37106363,-34.61249484,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","350","Monserrat","Comuna 1",1092,""
"744",-58.37250379,-34.612416,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","447","Monserrat","Comuna 1",1092,""
"745",-58.37361908,-34.61248604,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","507","Monserrat","Comuna 1",1092,""
"746",-58.37409466,-34.6125197,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","561","Monserrat","Comuna 1",1092,""
"747",-58.37535181,-34.61260719,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","645","Monserrat","Comuna 1",1092,""
"748",-58.37599061,-34.61265233,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","693","Monserrat","Comuna 1",1092,""
"749",-58.37814873,-34.61296586,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","830","Monserrat","Comuna 1",1092,""
"750",-58.37915014,-34.6128662,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","909","Monserrat","Comuna 1",1092,""
"751",-58.38229478,-34.61324572,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","1130","Monserrat","Comuna 1",1092,""
"752",-58.38515708,-34.61328222,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","1329","Monserrat","Comuna 1",1093,""
"753",-58.38662289,-34.61355074,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","1450","Monserrat","Comuna 1",1093,""
"754",-58.39001939,-34.61378457,"2012 - 2015","CPM","","","","NUEVO","Belgrano Av","1682","Monserrat","Comuna 1",1093,""
"755",-58.37981494,-34.62784797,"2012 - 2015","CPM","","","","NUEVO","Brasil Av","1108","Constitucion","Comuna 1",1154,""
"756",-58.38233451,-34.62779459,"2012 - 2015","CPM","","","","NUEVO","Brasil Av","1179","Constitucion","Comuna 1",1154,""
"757",-58.36709752,-34.62802627,"2012 - 2015","CPM","","","","NUEVO","Brown Alte. Av","137","Boca","Comuna 4",1155,""
"758",-58.36570551,-34.62865143,"2012 - 2015","CPM","","","","NUEVO","Brown Alte. Av","286","Boca","Comuna 4",1155,""
"759",-58.36102652,-34.63175017,"2012 - 2015","CPM","","","","NUEVO","Brown Alte. Av","794","Boca","Comuna 4",1155,""
"760",-58.39196362,-34.6076135,"2012 - 2015","CPM","","","","NUEVO","Callao Av","119","San Nicolas","Comuna 1",1022,""
"761",-58.39246829,-34.60216687,"2012 - 2015","CPM","","","","NUEVO","Callao Av","589","San Nicolas","Comuna 1",1022,""
"762",-58.37118444,-34.62656651,"2012 - 2015","CPM","","","","NUEVO","Caseros Av","411","San Telmo","Comuna 1",1152,""
"763",-58.37330813,-34.62669402,"2012 - 2015","CPM","","","","NUEVO","Caseros Av","505","San Telmo","Comuna 1",1152,""
"764",-58.37412097,-34.62670328,"2012 - 2015","CPM","","","","NUEVO","Caseros Av","605","San Telmo","Comuna 1",1152,""
"765",-58.37581234,-34.62732345,"2012 - 2015","CPM","","","","NUEVO","Caseros Av","811","Constitucion","Comuna 1",1152,""
"766",-58.37654161,-34.62772132,"2012 - 2015","CPM","","","","NUEVO","Caseros Av","895","Constitucion","Comuna 1",1152,""
"767",-58.38993082,-34.63393385,"2012 - 2015","CPM","","","","NUEVO","Caseros Av","1981","Constitucion","Comuna 1",1152,""
"768",-58.38215484,-34.60568165,"2012 - 2015","CPM","","","","NUEVO","Cerrito","240","San Nicolas","Comuna 1",1010,""
"769",-58.3821945461624,-34.6048734935787,"2012 - 2015","CPM","","","","NUEVO","Cerrito","306","San Nicolas","COMUNA 01",1010,""
"770",-58.38219373,-34.60325916,"2012 - 2015","CPM","","","","NUEVO","Cerrito","450","San Nicolas","Comuna 1",1010,""
"771",-58.37180488,-34.59852031,"2012 - 2015","CPM","","","","NUEVO","Córdoba Av","310","San Nicolas","Comuna 1",1054,""
"772",-58.37259013,-34.59857981,"2012 - 2015","CPM","","","","NUEVO","Córdoba Av","386","San Nicolas","Comuna 1",1054,""
"773",-58.38770899,-34.59940997,"2012 - 2015","CPM","","","","NUEVO","Córdoba Av","1470","San Nicolas","Comuna 1",1055,""
"774",-58.39033543,-34.59956211,"2012 - 2015","CPM","","","","NUEVO","Córdoba Av","1632","San Nicolas","Comuna 1",1055,""
"775",-58.39135237,-34.59962914,"2012 - 2015","CPM","","","","NUEVO","Córdoba Av","1696","San Nicolas","Comuna 1",1055,""
"776",-58.39170927,-34.61134549,"2012 - 2015","CPM","","","","NUEVO","Entre Rios Av","196","Monserrat","Comuna 1",1079,""
"777",-58.39154672,-34.61976453,"2012 - 2015","CPM","","","","NUEVO","Entre Rios Av","958","Constitucion","Comuna 1",1080,""
"778",-58.3902894,-34.63382341,"2012 - 2015","CPM","","","","NUEVO","Entre Rios Av","2184","Constitucion","Comuna 1",1133,""
"779",-58.36700711,-34.61697741,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","32","San Telmo","Comuna 1",1099,""
"780",-58.37086743,-34.6172705,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","352","San Telmo","Comuna 1",1099,""
"781",-58.37328172,-34.61716618,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","515","San Telmo","Comuna 1",1099,""
"782",-58.37460655,-34.61717031,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","611","San Telmo","Comuna 1",1099,""
"783",-58.37804318,-34.61758004,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","844","Constitucion","Comuna 1",1099,""
"784",-58.37930836,-34.61766415,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","942","Constitucion","Comuna 1",1099,""
"785",-58.38291668,-34.61765331,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","1199","Monserrat","Comuna 1",1099,""
"786",-58.3840018,-34.61786409,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","1282","Constitucion","Comuna 1",1099,""
"787",-58.38639991,-34.61777469,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","1433","Monserrat","Comuna 1",1100,""
"788",-58.38776838,-34.61800285,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","1520","Constitucion","Comuna 1",1100,""
"789",-58.39017781,-34.61815514,"2012 - 2015","CPM","","","","NUEVO","Independencia Av","1694","Constitucion","Comuna 1",1100,""
"790",-58.38058085,-34.61018416,"2012 - 2015","CPM","","","","NUEVO","Irigoyen Bernardo de","162","Monserrat","Comuna 1",1072,""
"791",-58.3805103213976,-34.6115692295256,"2012 - 2015","CPM","","","","NUEVO","Irigoyen Bernardo de","286","Monserrat","Comuna 1",1072,""
"792",-58.38041302,-34.61340313,"2012 - 2015","CPM","","","","NUEVO","Irigoyen Bernardo de","428","Monserrat","Comuna 1",1072,""
"793",-58.38004633,-34.62062958,"2012 - 2015","CPM","","","","NUEVO","Irigoyen Bernardo de","1082","Constitucion","Comuna 1",1072,""
"794",-58.37998332,-34.62167309,"2012 - 2015","CPM","","","","NUEVO","Irigoyen Bernardo de","1158","Constitucion","Comuna 1",1072,""
"795",-58.3798054,-34.62401208,"2012 - 2015","CPM","","","","NUEVO","Irigoyen Bernardo de","1311","Constitucion","Comuna 1",1138,""
"796",-58.37887106,-34.62618775,"2012 - 2015","CPM","","","","NUEVO","Irigoyen Bernardo de","1516","Constitucion","Comuna 1",1138,""
"797",-58.38184788,-34.61024463,"2012 - 2015","CPM","","","","NUEVO","Lima","150","Monserrat","Comuna 1",1073,""
"798",-58.38180212,-34.61350756,"2012 - 2015","CPM","","","","NUEVO","Lima","447","Monserrat","Comuna 1",1073,""
"799",-58.38165,-34.61596319,"2012 - 2015","CPM","","","","NUEVO","Lima","657","Monserrat","Comuna 1",1073,""
"800",-58.36856598,-34.60029673,"2012 - 2015","CPM","","","","NUEVO","Madero Av","605","Puerto Madero","Comuna 1",1106,""
"801",-58.3699391306946,-34.6289077262201,"2012 - 2015","CPM","","","","NUEVO","Martín García Av","320","Boca","Comuna 4",1165,""
"802",-58.36127514,-34.63923574,"2012 - 2015","CPM","","","","NUEVO","Mendoza Pedro Av.","1864","Boca","Comuna 4",1169,""
"803",-58.36968404,-34.60972472,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","159","Monserrat","Comuna 1",1063,""
"804",-58.36976028,-34.61312381,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","475","Monserrat","Comuna 1",1063,""
"805",-58.36957145,-34.6138172,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","505","Monserrat","Comuna 1",1063,""
"806",-58.36885912,-34.61488557,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","610","Monserrat","Comuna 1",1063,""
"807",-58.369555,-34.61569421,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","697","Monserrat","Comuna 1",1063,""
"808",-58.36953789,-34.61637808,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","731","San Telmo","Comuna 1",1063,""
"809",-58.36985523,-34.61726334,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","805","San Telmo","Comuna 1",1063,""
"810",-58.36873834,-34.6180444,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","880","San Telmo","Comuna 1",1063,""
"811",-58.3684836593716,-34.6188363130127,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","922","San Telmo","COMUNA 01",1063,""
"812",-58.36840083,-34.61968147,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","1020","San Telmo","Comuna 1",1063,""
"813",-58.36846607,-34.62053603,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","1095","San Telmo","Comuna 1",1063,""
"814",-58.36835328,-34.62259675,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","1255","San Telmo","Comuna 1",1063,""
"815",-58.36797017,-34.62385527,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","1388","San Telmo","Comuna 1",1063,""
"816",-58.36784535,-34.62611341,"2012 - 2015","CPM","","","","NUEVO","PASEO COLON , AV","1598","Boca","Comuna 4",1063,""
"817",-58.38070449,-34.60774679,"2012 - 2015","CPM","","","","NUEVO","Pellegrini Carlos","57","San Nicolas","Comuna 1",1009,""
"818",-58.3807436,-34.60704209,"2012 - 2015","CPM","","","","NUEVO","Pellegrini Carlos","111","San Nicolas","Comuna 1",1009,""
"819",-58.38078814,-34.60620834,"2012 - 2015","CPM","","","","NUEVO","Pellegrini Carlos","191","San Nicolas","Comuna 1",1009,""
"820",-58.36980629,-34.63603689,"2012 - 2015","CPM","","","","NUEVO","REGIMIENTO DE PATRICIOS ,AV.","650","Boca","Comuna 4",1265,""
"821",-58.3900816915693,-34.6090737449237,"2012 - 2015","CPM","","","","NUEVO","Rivadavia Av","1665","San Nicolas","COMUNA 01",1033,""
"822",-58.37580579,-34.61132888,"2012 - 2015","CPM","","","","NUEVO","ROCA, JULIO A. PRES.AV.","694","Monserrat","Comuna 1",1067,""
"823",-58.3775895,-34.6127049,"2012 - 2015","CPM","","","","NUEVO","ROCA, JULIO A. PRES.AV.","799","Monserrat","Comuna 1",1067,""
"824",-58.36818965,-34.62158656,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","197","San Telmo","Comuna 1",1064,""
"825",-58.368636,-34.62160983,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","203","San Telmo","Comuna 1",1147,""
"826",-58.36961824,-34.62183555,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","298","San Telmo","Comuna 1",1147,""
"827",-58.3711413807086,-34.6217334429376,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","397","San Telmo","Comuna 1",1147,""
"828",-58.37156454,-34.6217571,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","415","San Telmo","Comuna 1",1147,""
"829",-58.3743855,-34.62186161,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","611","San Telmo","Comuna 1",1147,""
"830",-58.37539022,-34.62190169,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","679","San Telmo","Comuna 1",1147,""
"831",-58.37733782,-34.62215009,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","810","Constitucion","Comuna 1",1147,""
"832",-58.37848224,-34.6220058,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","895","Constitucion","Comuna 1",1147,""
"833",-58.38166697,-34.62225639,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","1120","Constitucion","Comuna 1",1147,""
"834",-58.38271693,-34.6223118,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","1190","Constitucion","Comuna 1",1147,""
"835",-58.38422422,-34.62238879,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","1290","Constitucion","Comuna 1",1148,""
"836",-58.38561542,-34.62245619,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","1388","Constitucion","Comuna 1",1148,""
"837",-58.38649342,-34.62233482,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","1451","Constitucion","Comuna 1",1148,""
"838",-58.39123342,-34.62279822,"2012 - 2015","CPM","","","","NUEVO","SAN JUAN, AV.","1788","Constitucion","Comuna 1",1148,""
