"","long","lat","smp","calle","num","tipo1_16","tipo2_16","pisos_16","nombre","observacio","barrio","comuna","X5_dig","X4_dig","X3_dig","X2_dig","rama","subrama","ssrama"
"9134",-58.37072,-34.62403,"004-031-024B","GARAY, JUAN DE AV.",369,"LOTE","LOTE",0,"","TAPIADO","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9135",-58.37063,-34.62402,"004-031-025","GARAY, JUAN DE AV.",359,"E","CASA",2,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9136",-58.37054,-34.62401,"004-031-026B","GARAY, JUAN DE AV.",351,"LOTE","LOTE",0,"","TIENE UNA PUERTA","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9137",-58.3725,-34.624,"004-025-017B","BOLIVAR",1374,"L","LOCAL CERRADO",1,"","","SAN TELMO",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"9138",-58.3725,-34.624,"004-025-017B","BOLIVAR",1376,"L","LOCAL CERRADO",1,"","","SAN TELMO",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"9139",-58.3725,-34.624,"004-025-017B","BOLIVAR",1380,"E","VIVIENDA",3,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9140",-58.3725,-34.624,"004-025-017B","BOLIVAR",1384,"L","SERVICIOS DE COMPUTACION",1,"","","SAN TELMO",1,72100,7210,721,72,"SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS","SERVICIOS INFORMATICOS Y ACTIVIDADES CONEXAS","SISTEMAS INFORMATICOS"
"9141",-58.37208,-34.62403,"004-025-017C","GARAY, JUAN DE AV.",451,"L","LOCAL CERRADO",1,"","","SAN TELMO",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"9142",-58.37307,-34.62399,"004-019-035","BOLIVAR",1375,"EDU","DEPOSITO",1,"","","SAN TELMO",1,63200,6320,632,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS DE ALMACENAMIENTO Y DEPOSITO",""
"9143",-58.36389,-34.625,"006-082-004C","BRASIL AV.",13,"LOTE","LOTE",0,"","DEPOSITO","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9144",-58.3677,-34.62503,"006-049-013A","PASEO COLON AV.",1480,"E","EN OBRA",1,"","TAPIADO","SAN TELMO",1,13,0,0,0,"EDIFICIOS","EN OBRA",""
"9145",-58.3677,-34.62503,"006-049-013A","PASEO COLON AV.",1480,"E","ABANDONADO",2,"","","SAN TELMO",1,11,0,0,0,"EDIFICIOS","ABANDONADO",""
"9146",-58.36633,-34.62496,"006-082-023","AZOPARDO",1490,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9147",-58.36633,-34.62496,"006-082-023","AZOPARDO",1492,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9148",-58.36626,-34.62502,"006-082-024A","BRASIL AV.",99,"L","LOCAL CERRADO",1,"","","SAN TELMO",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"9149",-58.36626,-34.62502,"006-082-024A","BRASIL AV.",97,"E","VU - VIVIENDA UNICA",2,"","","SAN TELMO",1,6,0,0,0,"EDIFICIOS","VIVIENDA UNICA",""
"9150",-58.36626,-34.62502,"006-082-024A","BRASIL AV.",95,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9151",-58.36626,-34.62502,"006-082-024A","BRASIL AV.",97,"EDU","EDU",2,"","","SAN TELMO",1,8,0,0,0,"EDIFICIOS","DESTINO UNICO",""
"9152",-58.3675,-34.62502,"006-049-015","BRASIL AV.",171,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9153",-58.36735,-34.62502,"006-049-016B","BRASIL AV.",161,"L","TALLER MECANICO DE AUTOMOTORES",1,"","","SAN TELMO",1,50209,5020,502,50,"VENTA Y REP. DE VEHICULOS AUTOMOTORES","MANTENIMIENTO Y REPARACION",""
"9154",-58.36417,-34.62498,"006-082-033C","BRASIL AV.",39,"E","VIVIENDA",11,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9155",-58.36417,-34.62498,"006-082-033C","BRASIL AV.",37,"E","CASA",1,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9156",-58.36417,-34.62498,"006-082-033C","BRASIL AV.",35,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9157",-58.36417,-34.62498,"006-082-033C","BRASIL AV.",33,"E","CASA",1,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9158",-58.36426,-34.62497,"006-082-033B","BRASIL AV.",41,"L","CAFE BAR",1,"","","SAN TELMO",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"9159",-58.36436,-34.62497,"006-082-032","BRASIL AV.",47,"E","ABANDONADO",1,"","","SAN TELMO",1,11,0,0,0,"EDIFICIOS","ABANDONADO",""
"9160",-58.36436,-34.62497,"006-082-032","BRASIL AV.",45,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9161",-58.36446,-34.62499,"006-082-027D","BRASIL AV.",45,"G","DEPOSITO",1,"","","SAN TELMO",1,63200,6320,632,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS DE ALMACENAMIENTO Y DEPOSITO",""
"9162",-58.36473,-34.62494,"006-082-027E","BRASIL AV.",55,"E","OFICINAS",17,"","","SAN TELMO",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"9163",-58.36506,-34.62493,"006-082-026B","BRASIL AV.",55,"E","VIVIENDA",20,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9164",-58.36409,-34.62491,"006-082-006A","HUERGO, ING. AV.",1497,"EDU","EDU",3,"","NO SE RECONOCE ACTIVIDAD","SAN TELMO",1,8,0,0,0,"EDIFICIOS","DESTINO UNICO",""
"9165",-58.36409,-34.62491,"006-082-006A","HUERGO, ING. AV.",1493,"U","UNIFICADO EDU",2,"","","SAN TELMO",1,32,0,0,0,"UNIFICADO","UNIFICADO EDU",""
"9166",-58.36535,-34.62492,"006-082-011C","BRASIL AV.",63,"EP","EDIFICIO PRODUCTIVO",1,"","","SAN TELMO",1,9,0,0,0,"EDIFICIOS","EDIFICIO PRODUCTIVO",""
"9167",-58.36535,-34.62492,"006-082-011C","BRASIL AV.",61,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9168",-58.36756,-34.62483,"006-049-012B","PASEO COLON AV.",1458,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9169",-58.36434,-34.62482,"006-082-007A","HUERGO, ING. AV.",1487,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9170",-58.36585,-34.6249,"006-082-025A","BRASIL AV.",93,"L","TELEFONIA",4,"CLARO","TELECOMUNICACIONES/CON LOCALES","SAN TELMO",1,52359,5235,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","ARTS. PARA EL HOGAR"
"9171",-58.36585,-34.6249,"006-082-025A","BRASIL AV.",75,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9172",-58.36585,-34.6249,"006-082-025A","BRASIL AV.",77,"U","UNIFICADO EDU",2,"","ESTǁ EN OBRA CON CARTEL","SAN TELMO",1,32,0,0,0,"UNIFICADO","UNIFICADO EDU",""
"9173",-58.3663,-34.62481,"006-082-020B","AZOPARDO",1480,"EDU","OFICINAS",2,"MEGA TECH","","SAN TELMO",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"9174",-58.36446,-34.62478,"006-082-007B","HUERGO, ING. AV.",1475,"EP","FAB. JUEGOS Y JUGUETES",3,"","","SAN TELMO",1,36940,3694,369,36,"FABRICACION DE MUEBLES Y COLCHONES, INDUSTRIAS MANUFACTURERAS","INDUSTRIAS MANUFACTURERAS NCP","FABRICACION DE JUEGOS Y JUGUETES"
"9175",-58.36446,-34.62478,"006-082-007B","HUERGO, ING. AV.",1473,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9176",-58.36683,-34.62488,"006-049-019A","BRASIL AV.",119,"EDU","EDU",5,"INDRA","","SAN TELMO",1,8,0,0,0,"EDIFICIOS","DESTINO UNICO",""
"9177",-58.36683,-34.62488,"006-049-019A","AZOPARDO",1467,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9178",-58.36459,-34.62474,"006-082-008","HUERGO, ING. AV.",1463,"L","REPUESTOS AUTOMOTOR (VENTA)",1,"","","SAN TELMO",1,50300,5030,503,50,"VENTA Y REP. DE VEHICULOS AUTOMOTORES","VENTA DE PARTES Y ACCESORIOS PARA AUTOMOTORES",""
"9179",-58.36459,-34.62474,"006-082-008","HUERGO, ING. AV.",1457,"SU","USO UNICO",2,"PEUGEOT","","SAN TELMO",1,7,0,0,0,"EDIFICIOS","DESTINO UNICO",""
"9180",-58.36474,-34.62467,"006-082-009","HUERGO, ING. AV.",1455,"L","LOCAL CERRADO",1,"","","SAN TELMO",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"9181",-58.36474,-34.62467,"006-082-009","HUERGO, ING. AV.",1451,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9182",-58.36474,-34.62467,"006-082-009","HUERGO, ING. AV.",1449,"EP","EDIFICIO PRODUCTIVO",3,"MANCHESTER","","SAN TELMO",1,9,0,0,0,"EDIFICIOS","EDIFICIO PRODUCTIVO",""
"9183",-58.36627,-34.6246,"006-082-015D","AZOPARDO",1460,"EDU","EDU",1,"CLARO","","SAN TELMO",1,8,0,0,0,"EDIFICIOS","DESTINO UNICO",""
"9184",-58.36761,-34.62453,"006-049-010","PASEO COLON AV.",1438,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9185",-58.3649,-34.62463,"006-082-010","HUERGO, ING. AV.",1447,"EP","EDIFICIO PRODUCTIVO",3,"","","SAN TELMO",1,9,0,0,0,"EDIFICIOS","EDIFICIO PRODUCTIVO",""
"9186",-58.36763,-34.62445,"006-049-009","PASEO COLON AV.",1430,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9187",-58.36763,-34.62437,"006-049-008","PASEO COLON AV.",1422,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9188",-58.36515,-34.62455,"006-082-011B","HUERGO, ING. AV.",1433,"EP","FAB. MAQ. DE OFICINA",5,"","","SAN TELMO",1,30000,3000,300,30,"FABRICACION DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA","FABRICACION DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA","FABRICACION DE MAQUINARIA DE OFICINA, CONTABILIDAD E INFORMATICA"
"9189",-58.36771,-34.62431,"006-049-007A","PASEO COLON AV.",1416,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9190",-58.36753,-34.6243,"006-049-007B","PASEO COLON AV.",1470,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9191",-58.36753,-34.62422,"006-049-006B","PASEO COLON AV.",1468,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9192",-58.36753,-34.62418,"006-049-005D","GARAY, JUAN DE AV.",184,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9193",-58.36723,-34.62474,"006-049-003G","GARAY, JUAN DE AV.",164,"EP","EDIFICIO PRODUCTIVO",5,"","","SAN TELMO",1,9,0,0,0,"EDIFICIOS","EDIFICIO PRODUCTIVO",""
"9194",-58.36692,-34.6244,"006-049-001B","AZOPARDO",1451,"EP","DIARIO",12,"CRONICA","","SAN TELMO",1,22120,2212,221,22,"EDICION E IMPRESIÓN","EDICION E IMPRESIÓN",""
"9195",-58.36599,-34.62438,"006-082-014B","GARAY, JUAN DE AV.",38,"U","UNIFICADO EDU",2,"","","SAN TELMO",1,32,0,0,0,"UNIFICADO","UNIFICADO EDU",""
"9196",-58.36599,-34.62438,"006-082-014B","GARAY, JUAN DE AV.",38,"EDU","EDU",2,"TELMEX","","SAN TELMO",1,8,0,0,0,"EDIFICIOS","DESTINO UNICO",""
"9197",-58.36572,-34.62425,"006-082-013","GARAY, JUAN DE AV.",36,"U","UNIFICADO EDU",2,"","","SAN TELMO",1,32,0,0,0,"UNIFICADO","UNIFICADO EDU",""
"9198",-58.36639,-34.6243,"006-082-015C","AZOPARDO",1422,"U","UNIFICADO EDU",4,"","","SAN TELMO",1,32,0,0,0,"UNIFICADO","UNIFICADO EDU",""
"9199",-58.36639,-34.6243,"006-082-015C","AZOPARDO",1446,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9200",-58.36639,-34.6243,"006-082-015C","AZOPARDO",1448,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9201",-58.36622,-34.62429,"006-082-015B","GARAY, JUAN DE AV.",80,"EDU","IGLESIA",2,"SVENSKA KYRKAN","","SAN TELMO",1,91910,9191,919,91,"SERVICIOS DE ASOCIACIONES","SERVICIOS DE ORGANIZACIONES RELIGIOSAS",""
"9202",-58.36553,-34.62444,"006-082-012","GARAY, JUAN DE AV.",34,"EDU","OFICINAS",2,"CLARO","","SAN TELMO",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"9203",-58.36771,-34.62466,"006-049-003F","AV. PASEO COLON",162,"LOTE","LOTE",0,"","","SAN TELMO",1,15,0,0,0,"LOTE","LOTE",""
"9204",-58.36735,-34.62438,"006-049-004B","GARAY, JUAN DE AV.",166,"L","BAR",1,"","","SAN TELMO",1,55211,5521,552,55,"HOTELERIA Y GASTRONOMIA","GASTRONOMIA","BAR - CAFÉ - CONFITERIA - PUB"
"9205",-58.36735,-34.62438,"006-049-004B","GARAY, JUAN DE AV.",170,"E","OFICINAS",15,"","","SAN TELMO",1,1,0,0,0,"EDIFICIOS","OFICINAS",""
"9206",-58.36735,-34.62438,"006-049-004B","GARAY, JUAN DE AV.",172,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9207",-58.36897,-34.62446,"008-075-000A","PASEO COLON AV.",1419,"EDU","ORGANISMOS PUBLICOS NACIONALES",2,"EJERCITO ARGENTINO COMANDO ANTARTICO","","SAN TELMO",1,75110,7511,751,75,"ADMINISTRACION PUBLICA, DEFENSA Y SEGURIDAD SOCIAL OBLIGATORIA","ADMINISTRACION PUBLICA",""
"9208",-58.37225,-34.62526,"008-056-016A","BRASIL",479,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9209",-58.37225,-34.62526,"008-056-016A","BRASIL",475,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9210",-58.37167,-34.62629,"008-055-020","CASEROS AV.",439,"E","VIVIENDA",8,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9211",-58.37167,-34.62629,"008-055-020","CASEROS AV.",437,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9212",-58.37474,-34.62605,"008-038-009","CHACABUCO",1538,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9213",-58.37474,-34.62605,"008-038-009","CHACABUCO",1540,"E","CASA",2,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9214",-58.37158,-34.62628,"008-055-021","CASEROS AV.",435,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9215",-58.37158,-34.62628,"008-055-021","CASEROS AV.",433,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9216",-58.37545,-34.62631,"008-036-007","BRASIL",740,"U","U GARAGE",1,"","","SAN TELMO",1,37,0,0,0,"UNIFICADO","UNIFICADO GARAGE",""
"9217",-58.37363,-34.62603,"008-044-014","PERU",1542,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9218",-58.37235,-34.62602,"008-055-012","BOLIVAR",1554,"EDU","ASOCIACIONES (OTRAS)",2,"LA DEFENSA DEL HOGAR CROATA","","SAN TELMO",1,91990,9199,919,91,"SERVICIOS DE ASOCIACIONES","SERVICIOS DE ASOCIACIONES NCP",""
"9219",-58.37418,-34.62602,"008-038-025","PERU",1537,"L","LOCAL CERRADO",1,"","","SAN TELMO",1,0,0,0,0,"LOCAL CERRADO","LOCAL CERRADO","LOCAL CERRADO"
"9220",-58.37418,-34.62602,"008-038-025","PERU",1535,"E","VIVIENDA",3,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9221",-58.37514,-34.62609,"008-036-025","CHACABUCO",1533,"E","VIVIENDA",3,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9222",-58.37133,-34.62606,"008-055-029","DEFENSA",1569,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9223",-58.37544,-34.62615,"008-036-006","BRASIL",732,"GA","GARAGE",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9224",-58.37379,-34.62597,"008-044-013","PERU",1534,"E","VU - VIVIENDA UNICA",1,"","","SAN TELMO",1,6,0,0,0,"EDIFICIOS","VIVIENDA UNICA",""
"9225",-58.37379,-34.62597,"008-044-013","PERU",1536,"L","TALLER MECANICO DE AUTOMOTORES",1,"","","SAN TELMO",1,50209,5020,502,50,"VENTA Y REP. DE VEHICULOS AUTOMOTORES","MANTENIMIENTO Y REPARACION",""
"9226",-58.37307,-34.62634,"008-044-016","CASEROS AV.",583,"L","LOGISTICA Y DISTRIBUCION",1,"OCSA","","SAN TELMO",1,60218,6021,602,60,"SERVICIO DE TRANSPORTE URBANO DE CARGA","SERVICIO DE TRANSPORTE URBANO DE CARGA",""
"9227",-58.37307,-34.62634,"008-044-016","CASEROS AV.",565,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9228",-58.37476,-34.62596,"008-038-008","CHACABUCO",1526,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9229",-58.37476,-34.62596,"008-038-008","CHACABUCO",1528,"E","VIVIENDA",8,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9230",-58.37418,-34.62595,"008-038-026","PERU",1529,"E","VIVIENDA",2,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9231",-58.37534,-34.62616,"008-036-005","BRASIL",726,"EDU","SINDICATO",2,"UNION RECORRIDO DE DIARIOS Y REVISTAS","","SAN TELMO",1,91200,9120,912,91,"SERVICIOS DE ASOCIACIONES","SERVICIOS DE SINDICATOS",""
"9232",-58.37513,-34.626,"008-036-026","CHACABUCO",1525,"E","VIVIENDA",2,"","1527","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9233",-58.37235,-34.62595,"008-055-011","BOLIVAR",1546,"U","UNIFICADO EDIFICIO",3,"","","SAN TELMO",1,31,0,0,0,"UNIFICADO","UNIFICADO EDIFICIO",""
"9234",-58.37621,-34.62604,"008-037-009","PIEDRAS",1472,"GA","GARAGE",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9235",-58.37133,-34.62594,"008-055-030","DEFENSA",1561,"E","CASA",1,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9236",-58.37379,-34.62591,"008-044-012","PERU",1532,"E","CASA",1,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9237",-58.37532,-34.626,"008-036-004","BRASIL",724,"E","VIVIENDA",5,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9238",-58.37614,-34.62601,"008-037-010","BRASIL",787,"GA","GARAGE",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9239",-58.37419,-34.62589,"008-038-027","PERU",1521,"E","CASA",1,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9240",-58.3729,-34.62592,"008-044-022","BOLIVAR",1537,"E","CASA",2,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9241",-58.37607,-34.62596,"008-037-011","BRASIL",785,"GA","GARAGE",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9242",-58.37526,-34.62593,"008-036-003","BRASIL",718,"E","VIVIENDA",2,"","720","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9243",-58.37236,-34.62587,"008-055-010","BOLIVAR",1542,"E","VIVIENDA",3,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9244",-58.3738,-34.62584,"008-044-011","PERU",1520,"L","FARMACIA",1,"","","SAN TELMO",1,52311,5231,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","PROD. FARMACEUTICOS T HERBORISTERIA"
"9245",-58.3738,-34.62584,"008-044-011","PERU",1522,"EP","EDIFICIO PRODUCTIVO",2,"","","SAN TELMO",1,9,0,0,0,"EDIFICIOS","EDIFICIO PRODUCTIVO",""
"9246",-58.37599,-34.62593,"008-037-012","BRASIL",771,"E","VIVIENDA",3,"","","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
"9247",-58.37518,-34.62589,"008-036-002","BRASIL",710,"L","PLANTAS",1,"","","SAN TELMO",1,52391,5239,523,52,"COMERCIO","VENTA AL POR MENOR ESPECIALIZADO NCP","FLORERIA Y VIVEROS"
"9248",-58.37291,-34.62583,"008-044-023","BOLIVAR",1525,"EDU","ACTIVIDADES RELIGIOSAS",1,"ESCUELA CIENTIFICA BASILIO","","SAN TELMO",1,91910,9191,919,91,"SERVICIOS DE ASOCIACIONES","SERVICIOS DE ORGANIZACIONES RELIGIOSAS",""
"9249",-58.37158,-34.62588,"008-055-031","DEFENSA",1551,"GAP","GARAGE PRIVADO",1,"","","SAN TELMO",1,63312,6331,633,63,"SERVICIOS COMPLEMENTARIOS AL TRANSPORTE","SERVICIOS COMPLEMENTARIOS AL TRANSPORTE TERRESTRE","ESTACIONAMIENTOS, COCHERAS Y GARAJES"
"9250",-58.37158,-34.62588,"008-055-031","DEFENSA",1547,"E","CASA",2,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9251",-58.37592,-34.62588,"008-037-013","BRASIL",765,"E","CASA",2,"","","SAN TELMO",1,4,0,0,0,"EDIFICIOS","CASA",""
"9252",-58.37419,-34.62581,"008-038-028","PERU",1511,"EDU","CENTRO DE SALUD",3,"HELIOS","","SAN TELMO",1,85110,8511,851,85,"SERVICOS SOCIALES Y DE SALUD","SERVICIOS DE ATENCION MEDICA","CENTROS MEDICOS Y DE ATENCION"
"9253",-58.3751,-34.62584,"008-036-001","BRASIL",702,"E","VIVIENDA",2,"","708","SAN TELMO",1,3,0,0,0,"EDIFICIOS","VIVIENDA",""
